egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 120.75172446484115, 1.2750000000000012, 7.693541043316062, 0.5571951777210682, 0.9999999999999987, 0.12925451005058117, 5.5528515264107625, -3.3854086698071733
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 121.5243099807491, 1.3750000000000013, 7.758169274843288, 0.6462823152722663, 1.0000000000000009, 0.12818958079353468, 5.888207223786736, -3.3217052777123914
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 122.3036952429534, 1.4650000000000014, 7.829535969242478, 0.7136669439918997, 0.9000000000000008, 0.11444702870062032, 6.216869691908343, -3.251544084719715
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 123.09046946646349, 1.5450000000000013, 7.905948500959659, 0.7641253171718088, 0.7999999999999985, 0.10084636426260307, 6.538276031907543, -3.1765827152640727
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 123.88507009526528, 1.6150000000000013, 7.986064075075839, 0.8011557411617964, 0.7000000000000006, 0.08742924095124638, 6.85201179420109, -3.098132530606626
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 124.68781341121833, 1.6750000000000014, 8.068802243985138, 0.8273816890929897, 0.6000000000000005, 0.07422387366949526, 7.157780709879447, -3.017245782960625
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 125.49891769876642, 1.7250000000000014, 8.15328350697679, 0.8448126299165182, 0.5000000000000004, 0.06124828331872016, 7.455381834803475, -2.934776715519721
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 126.31852113710866, 1.7750000000000015, 8.238785259868022, 0.8550175289123274, 0.5000000000000004, 0.060614215206165854, 7.744691937511391, -2.851425338638384
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 127.14669587828217, 1.8150000000000015, 8.324709563602207, 0.859243037341848, 0.40000000000000036, 0.048012796828335105, 8.02565167498986, -2.767769410930919
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 127.98345931305361, 1.8450000000000015, 8.410559131826636, 0.8584956822442891, 0.30000000000000027, 0.03565433182113292, 8.298254556696307, -2.6842882231981733
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 128.8287832265418, 1.8650000000000015, 8.495919137936944, 0.8536000611030836, 0.20000000000000018, 0.023536366658606048, 8.562537996997548, -2.601380582826769
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 129.68260134386543, 1.8750000000000016, 8.580443208535623, 0.8452407059867895, 0.10000000000000009, 0.011653882023327579, 8.81857595764015, -2.519378630025443
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 130.54481562786106, 1.8750000000000016, 8.663842471376775, 0.8339926284115151, 0.0, 0.0, 9.066472819956175, -2.438558616295335
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 131.41530159445807, 1.8750000000000016, 8.745876860563659, 0.8203438918688377, 0.0, 0.0, 9.306358222819654, -2.3591494409742175
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 132.29391284296747, 1.8750000000000016, 8.826348109624204, 0.804712490605457, 0.0, 0.0, 9.53838267056625, -2.281339513957608
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 133.18048494949412, 1.8750000000000016, 8.905094020908646, 0.7874591128444131, 0.0, 0.0, 9.762713764013569, -2.2052823549886647
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 134.0748388360775, 1.8750000000000016, 8.98198371075912, 0.7688968985047495, 0.0, 0.0, 9.97978215919764, -2.136085548692801
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 134.97679343696112, 1.8750000000000016, 9.057108306913356, 0.7512459615423595, 0.0, 0.0, 10.190245990741829, -2.0731910821906485
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 135.88617649747363, 1.8750000000000016, 9.130552903337016, 0.7344459642365919, 0.0, 0.0, 10.394709278748508, -2.0160746779427043
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 136.80282395938465, 1.8750000000000016, 9.2023963348837, 0.7184343154668404, 0.0, 0.0, 10.593725126453961, -1.9642422761660168
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 137.72657932591335, 1.8750000000000016, 9.272710995690161, 0.7031466080646176, 0.0, 0.0, 10.787798607794315, -1.9172273506412232
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 138.65729301164035, 1.8750000000000016, 9.341562718849895, 0.6885172315973342, 0.0, 0.0, 10.977389419130759, -1.8745888760878024
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 139.59482168397906, 1.8750000000000016, 9.40901072792436, 0.6744800907446447, 0.0, 0.0, 11.162914353028896, -1.835909801874692
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 140.5390276036466, 1.8750000000000016, 9.475107665426364, 0.6609693750200485, 0.0, 0.0, 11.344749638886611, -1.8007959152796378
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 141.48977797187743, 1.8750000000000016, 9.539899699190677, 0.6479203376431286, 0.0, 0.0, 11.523233184644454, -1.7688749998770241
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 142.4469442920511, 1.8750000000000016, 9.603426704282901, 0.6352700509222409, 0.0, 0.0, 11.69866674525872, -1.7397962124081925
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 143.41040175304565, 1.8750000000000016, 9.665722515607522, 0.6229581132462059, 0.0, 0.0, 11.871229863894513, -1.711466160308028
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 144.38002551064847, 1.8750000000000016, 9.72675263644872, 0.6103012084119896, 0.0, 0.0, 12.040916862844142, -1.6822738186848483
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 145.35568481377533, 1.8750000000000016, 9.786433426088664, 0.5968078963994294, 0.0, 0.0, 12.207652994903725, -1.6524488225067664
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 146.33724138419223, 1.8750000000000016, 9.844697982249263, 0.5826455616059967, 0.0, 0.0, 12.371385205220832, -1.622195383835571
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 147.32455100457062, 1.8750000000000016, 9.901494425318644, 0.5679644306938059, 0.0, 0.0, 12.532079686569318, -1.5916942431342989
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 148.31746494185774, 1.8750000000000016, 9.956784320423726, 0.5528989510508175, 0.0, 0.0, 12.68971962516531, -1.5611045287856218
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 149.31583121909776, 1.8750000000000016, 10.010541224376572, 0.5375690395284671, 0.0, 0.0, 12.856142232846224, -1.7673476248327749
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 150.31989048018858, 1.8750000000000016, 10.070643997439966, 0.601027730633934, 0.0, 0.0, 13.042871856676356, -1.9672448517693812
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 151.33024241781413, 1.8750000000000016, 10.13639475507102, 0.6575075763105431, 0.0, 0.0, 13.24930880397173, -2.1614940941383267
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 152.3474186313314, 1.8750000000000016, 10.20712951527433, 0.7073476020330993, 0.0, 0.0, 13.46235662489238, -2.099462324274908
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 153.37151994728268, 1.8750000000000016, 10.274896803751085, 0.6776728847675528, 0.0, 0.0, 13.668914492896022, -2.031695035798153
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 154.4022416374726, 1.8750000000000016, 10.339537000047537, 0.6464019629645179, 0.0, 0.0, 13.868851986661014, -1.9670548395017011
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 155.4392767352711, 1.8750000000000016, 10.401164955922875, 0.6162795587533765, 0.0, 0.0, 14.062476072817418, -1.9054268836263635
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 156.48232985525428, 1.8750000000000016, 10.459897443740745, 0.5873248781787055, 0.0, 0.0, 14.25008213678916, -1.846694395808493
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 157.53111733548977, 1.8750000000000016, 10.51585216096882, 0.559547172280741, 0.0, 0.0, 14.431953840508584, -1.7907396785804188
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 158.58536728595115, 1.8750000000000016, 10.569146848258958, 0.5329468729013875, 0.0, 0.0, 14.608363074002114, -1.73744499129028
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 159.64481955418086, 1.8750000000000016, 10.619898516335388, 0.5075166807642972, 0.0, 0.0, 14.779569989727321, -1.6866933232138503
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 160.70922561880417, 1.8750000000000016, 10.668222776131014, 0.48324259795625935, 0.0, 0.0, 14.94582310905892, -1.6383690634182244
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 161.77834842090928, 1.8750000000000016, 10.714233265971092, 0.46010489840078606, 0.0, 0.0, 15.10735949090872, -1.5923585735781458
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 162.8519621426641, 1.8750000000000016, 10.758041169125232, 0.43807903154139183, 0.0, 0.0, 15.264404953108823, -1.5485506704240066
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 163.92985194185712, 1.8750000000000016, 10.799754814735307, 0.4171364561007529, 0.0, 0.0, 15.417174337870705, -1.5068370248139313
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 165.01181365034242, 1.8750000000000016, 10.839479354970464, 0.3972454023515759, 0.0, 0.0, 15.565871813340323, -1.4671124845787737
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 166.0976534436533, 1.8750000000000016, 10.877316511246661, 0.3783715627619699, 0.0, 0.0, 15.710691203984368, -1.4292753283025768
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 167.18718748833854, 1.8750000000000016, 10.913364382458468, 0.36047871211806637, 0.0, 0.0, 15.851816343254029, -1.3932274570907701
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 168.28024157288073, 1.8750000000000016, 10.947717308385055, 0.3435292592658712, 0.0, 0.0, 15.989421442666753, -1.358874531164183
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 169.37665072738645, 1.8750000000000016, 10.980465781729434, 0.3274847334437858, 0.0, 0.0, 16.123671472115944, -1.3261260578198044
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 170.47625883660345, 1.8750000000000016, 11.0116964026105, 0.3123062088106643, 0.0, 0.0, 16.254722546853856, -1.294895436938738
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 171.5789182502206, 1.8750000000000016, 11.041491869732624, 0.2979546712212411, 0.0, 0.0, 16.38272231719162, -1.2650999698166139
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 172.6844893938518, 1.8750000000000016, 11.069931002891298, 0.2843913315867397, 0.0, 0.0, 16.507810357515325, -1.23666083665794
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 173.79284038359245, 1.8750000000000016, 11.097088791921419, 0.2715778903012023, 0.0, 0.0, 16.630118551729595, -1.2095030476278197
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 174.9038466465708, 1.8750000000000016, 11.123036467645479, 0.25947675724060204, 0.0, 0.0, 16.749771472706158, -1.1835553719037595
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 176.0173905494942, 1.8750000000000016, 11.147841590822509, 0.24805123177030097, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 177.14517470857643, 1.8750000000000016, 11.407841590822509, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 178.29895886765868, 1.8750000000000016, 11.667841590822508, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 179.47874302674094, 1.8750000000000016, 11.927841590822508, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 180.68452718582319, 1.8750000000000016, 12.187841590822508, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 181.91631134490544, 1.8750000000000016, 12.447841590822508, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 183.1740955039877, 1.8750000000000016, 12.707841590822508, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 184.45787966306995, 1.8750000000000016, 12.967841590822507, 2.599999999999998, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 185.75647957160783, 1.8750000000000016, 13.004156579935152, 0.3631498911264508, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 187.05689522960134, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 188.35731088759485, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 189.65772654558836, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 190.95814220358187, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 192.25855786157538, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 193.5589735195689, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 194.8593891775624, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 196.15980483555592, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 197.46022049354943, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 198.76063615154294, 1.8750000000000016, 13.004156579935152, 0.0, 0.0, 0.0
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle, leader_dis, leader_delta_v
IDM
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b11001010101, 5.1, -1.875, 0.19019190090985438, 0.0, 0.0, 0.0, 0.41890631839114967, -5.946414510511439
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.12229212300558, -1.875, 0.25565055920175317, 0.6545865829189879, 0.0, 0.0, 1.0223758659411954, -6.122976440489476
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.154167185403344, -1.875, 0.381850688753541, 1.2620012955178783, 0.0, 0.0, 1.6404064466998234, -6.237635174683083
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.200484123638979, -1.875, 0.5444880759591613, 1.6263738720562027, 0.0, 0.0, 2.2680108330597424, -6.314452552515294
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.2642380977955, -1.875, 0.7305914071712547, 1.8610333121209344, 0.0, 0.0, 2.902041148534229, -6.366153756974445
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.347398750546811, -1.875, 0.9326216478549502, 2.0203024068369544, 0.0, 0.0, 3.5403502250490373, -6.400027773321718
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.451325280430214, -1.875, 1.1459089498131247, 2.1328730195817456, 0.0, 0.0, 4.181376147936999, -6.420490684437535
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.576991287705252, -1.875, 1.3674111956876358, 2.2150224587451106, 0.0, 0.0, 4.823917065003019, -6.430327656882833
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.7251149658088245, -1.875, 1.595062366383814, 2.2765117069617813, 0.0, 0.0, 5.467000717823719, -6.431345399531155
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.89623849560058, -1.875, 1.827408229451311, 2.3234586306749705, 0.0, 0.0, 6.109804866098209, -6.424737565958653
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.090778501435856, -1.875, 2.063391887254198, 2.359836578028869, 0.0, 0.0, 6.751606770939887, -6.4113005308749305
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.309059193159807, -1.875, 2.3022219472248238, 2.388300599706259, 0.0, 0.0, 7.391750134786104, -6.391566746049435
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.551334710670272, -1.875, 2.543288402984468, 2.4106645575964425, 0.0, 0.0, 8.029622999716004, -6.365890552548535
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.817804489600304, -1.875, 2.786107175616183, 2.428187726317148, 0.0, 0.0, 8.664636206317889, -6.3343735794891725
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.1086239407118335, -1.875, 3.030281846614399, 2.441746709982162, 0.0, 0.0, 9.296180879056688, -6.296519875286858
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.423911784938275, -1.875, 3.2754750379144415, 2.4519319130004247, 0.0, 0.0, 9.923628414091944, -6.2524308254182746
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.763755173404875, -1.875, 3.5213927314175417, 2.459176935031002, 0.0, 0.0, 10.546359054811727, -6.202181988977374
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 8.12821334348094, -1.875, 3.767770670103762, 2.4637793868622015, 0.0, 0.0, 11.163760113813566, -6.14583919105945
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 8.517320089083851, -1.875, 4.014364241954454, 2.465935718506924, 0.0, 0.0, 11.77522561684635, -6.0834708695962485
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 8.931085343201413, -1.875, 4.260940840396803, 2.4657659844234914, 0.0, 0.0, 12.380157041763145, -6.015157628739623
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 9.369496086829876, -1.875, 4.5072740321724405, 2.4633319177563706, 0.0, 0.0, 12.97796490431584, -5.940999622314332
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 9.832516742563868, -1.875, 4.7531390825074, 2.4586505033495953, 0.0, 0.0, 13.568070994555484, -5.861122182478572
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 10.320089173312274, -1.875, 4.998309532460724, 2.4517044995332427, 0.0, 0.0, 14.149911102468877, -5.7756799757892265
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 10.832132380980351, -1.875, 5.242554620900828, 2.442450884401035, 0.0, 0.0, 14.722938095468844, -5.684859884210155
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 11.368541982523519, -1.875, 5.485637409962529, 2.4308278906170155, 0.0, 0.0, 15.286625227444617, -5.588882755305312
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 11.929189528932374, -1.875, 5.727313518214565, 2.416761082520358, 0.0, 0.0, 15.840469571866016, -5.488004133122805
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 12.51392172467046, -1.875, 5.9673303965471485, 2.4001687833258334, 0.0, 0.0, 16.383995481625163, -5.382514062060147
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 13.122559599603568, -1.875, 6.205427102114993, 2.380967055678447, 0.0, 0.0, 16.91675798701032, -5.272736045643112
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 13.754897681622563, -1.875, 6.441334538264953, 2.359074361499598, 0.0, 0.0, 17.43834605116924, -5.159025237535302
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 14.410703215289642, -1.875, 6.674776135076565, 2.334415968116117, 0.0, 0.0, 17.94838561010287, -5.041765941137287
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 15.089715469405677, -1.875, 6.905468947244154, 2.3069281216758952, 0.0, 0.0, 18.446542331931752, -4.921368495440339
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 15.791645173993226, -1.875, 7.13312514450691, 2.27656197262756, 0.0, 0.0, 18.932524038075865, -4.798265627441958
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 16.51617412449313, -1.875, 7.357453865491115, 2.2432872098420464, 0.0, 0.0, 19.406082737186924, -4.672908354779221
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 17.26295498773721, -1.875, 7.578163399390463, 2.207095338993481, 0.0, 0.0, 19.867016231217917, -4.545761525840638
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 18.031611340310693, -1.875, 7.794963652079169, 2.168002526887065, 0.0, 0.0, 20.315169261915738, -4.417299088115809
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 18.82173796515167, -1.875, 8.007568844740335, 2.1260519266116606, 0.0, 0.0, 20.75043417525155, -4.2879991786004386
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 19.63290142661998, -1.875, 8.21570038462591, 2.081315398855743, 0.0, 0.0, 21.172751090799046, -4.158339132349537
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 20.464640937844976, -1.875, 8.419089839873982, 2.0338945524807173, 0.0, 0.0, 21.582107572736497, -4.028790506399433
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 21.316469527043537, -1.875, 8.617481944097252, 1.9839210422327014, 0.0, 0.0, 21.97853780885064, -3.8998142158833904
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 22.187875501866447, -1.875, 8.810637552360914, 1.9315560826366251, 0.0, 0.0, 22.36212131348896, -3.771855876883084
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 23.078324202920264, -1.875, 8.998336468715392, 1.8769891635447777, 0.0, 0.0, 22.73298117963705, -3.6453414460787883
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 23.987260029706544, -1.875, 9.180380067010184, 1.8204359829479166, 0.0, 0.0, 23.091281913959467, -3.520673240369568
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 24.91410871463039, -1.875, 9.356593631466776, 1.762135644565923, 0.0, 0.0, 23.437226896490575, -3.398226410252608
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 25.858279813773212, -1.875, 9.526828351389632, 1.7023471992285621, 0.0, 0.0, 23.771055513451547, -3.278345928966795
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 26.819169377101566, -1.875, 9.690962915177469, 1.6413456378783664, 0.0, 0.0, 24.093040017174467, -3.1613441454915794
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 27.796162755959568, -1.875, 9.848904661982601, 1.579417468051325, 0.0, 0.0, 24.403482171143956, -3.0474989338982184
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 28.788637502273474, -1.875, 10.000590264295377, 1.5168560231277617, 0.0, 0.0, 24.70270974058292, -2.9370524548810657
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 29.79596631201912, -1.875, 10.145985930617616, 1.4539566632223888, 0.0, 0.0, 24.991072889740305, -2.830210528266589
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 30.817519965219216, -1.875, 10.285087133384295, 1.3910120276667826, 0.0, 0.0, 25.268940546087453, -2.7271425986763678
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 31.85267021601611, -1.875, 10.417917882553573, 1.3283074916927795, 0.0, 0.0, 25.536696789074625, -2.6279822610669292
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 32.90079258909591, -1.875, 10.544529579042443, 1.266116964888706, 0.0, 0.0, 25.79473731709154, -2.532828299271216
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 33.961269042738095, -1.875, 10.664999493801274, 1.204699147588304, 0.0, 0.0, 26.04346604102932, -2.441746179484328
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 35.03349046379475, -1.875, 10.779428927331836, 1.14429433530562, 0.0, 0.0, 26.28329184661672, -2.35476993226359
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 36.116858965691044, -1.875, 10.88794111059411, 1.0851218326227396, 0.0, 0.0, 26.51462556079263, -2.2719043512546584
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 37.21078996679338, -1.875, 10.990678911452584, 1.0273780085847406, 0.0, 0.0, 26.737877150081538, -2.193127434523518
