egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 140.20374457915912, 1.8750000000000016, 11.088311739742663, -0.38218630831101663, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 141.31382441668242, 1.8750000000000016, 11.113285010723601, 0.24973270980938267, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 142.4262853948659, 1.8750000000000016, 11.135934552945406, 0.22649542221804708, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 143.53981003427543, 1.8750000000000016, 11.134558235245798, -0.013763176996075543, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 144.65588169387456, 1.8750000000000016, 11.186874956736839, 0.523167214910405, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 145.77690196519868, 1.8750000000000016, 11.233530469745226, 0.46655513008387217, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 146.89824624671851, 1.8750000000000016, 11.193355160651338, -0.4017530909388789, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 148.01609982686347, 1.8750000000000016, 11.163716442247798, -0.296387184035396, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 149.13629937066582, 1.8750000000000016, 11.240274433799549, 0.7655799155175025, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 150.26377163661832, 1.8750000000000016, 11.309170885250415, 0.6889645145086654, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 151.3967806768813, 1.8750000000000016, 11.35100992000903, 0.41839034758615057, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 152.53048180160962, 1.8750000000000016, 11.323012574557822, -0.27997345451208133, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 153.66101892242088, 1.8750000000000016, 11.287729841667332, -0.3528273289049011, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 154.79097861014907, 1.8750000000000016, 11.311463912896174, 0.23734071228842524, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 155.92086354043582, 1.8750000000000016, 11.286234692838848, -0.2522922005732653, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 157.04802200954063, 1.8750000000000016, 11.256934689257568, -0.29300003581280265, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 158.17794745307833, 1.8750000000000016, 11.341574181496258, 0.8463949223868994, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 159.31410177166566, 1.8750000000000016, 11.381512190250328, 0.3993800875407061, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 160.45591825222965, 1.8750000000000016, 11.454817421029526, 0.7330523077919793, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 161.601891554815, 1.8750000000000016, 11.464648630677704, 0.09831209648178074, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 162.74693853332403, 1.8750000000000016, 11.436290939502758, -0.28357691174946353, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 163.8949520451554, 1.8750000000000016, 11.523979297124761, 0.8768835762200311, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 165.0492404705183, 1.8750000000000016, 11.561789210133059, 0.37809913008297613, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 166.2054396275722, 1.8750000000000016, 11.562193930944481, 0.004047208114226208, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 167.36365340832774, 1.8750000000000016, 11.602081684166341, 0.3988775322186022, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 168.5278336459859, 1.8750000000000016, 11.681523068997096, 0.7944138483075491, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 169.695895128478, 1.8750000000000016, 11.679706580844993, -0.01816488152103446, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 170.86623132308267, 1.8750000000000016, 11.727017311248234, 0.4731073040324141, 0.0, 0.0
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 172.0411446282521, 1.8750000000000016, 11.771248792140469, 0.44231480892234387, 0.0, 0.0
egoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle
Defaultegoid, lcStateM, lcStateR, lcMode, posX, posY, speed, acce, latSpeed, yaw_angle
IDMM
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b11001010101, 5.1, -1.875, 0.0, 0.0, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.10308750031742, -1.875, 0.0617500063484125, 0.617500063484125, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.115592376462042, -1.875, 0.1883475165440432, 1.265975101956307, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.142661573135875, -1.875, 0.3530364169326038, 1.6468890038856059, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.187405661387715, -1.875, 0.541845348104198, 1.8880893117159425, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.251837716263083, -1.875, 0.7467957494031525, 2.0495040129895448, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.33732840989645, -1.875, 0.9630181232642037, 2.1622237386105114, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.444848355858706, -1.875, 1.1873807959809213, 2.243626727167176, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.575106457672136, -1.875, 1.4177812402876566, 2.3040044430673534, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.728633275271495, -1.875, 1.6527551116995207, 2.349738714118641, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 5.905833468794839, -1.875, 1.8912487587673545, 2.3849364706783382, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.10701994612065, -1.875, 2.132480787748868, 2.4123202898151352, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.332436711528596, -1.875, 2.375854520410069, 2.433737326612011, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.582274445848454, -1.875, 2.6209001659870834, 2.4504564557701425, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 6.856681239562137, -1.875, 2.867235708286582, 2.463355422994984, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.155770088147878, -1.875, 3.1145412634282446, 2.4730555514166275, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.47962415824634, -1.875, 3.362540138540976, 2.4799887511273155, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 7.82830041870239, -1.875, 3.610985070580015, 2.4844493203903895, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 8.201832073666885, -1.875, 3.8596480287098953, 2.4866295812988026, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 8.600230101561388, -1.875, 4.1083125291801625, 2.4866450047026722, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 9.02348411642376, -1.875, 4.356767768067273, 2.4845523888711085, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 9.471562710186005, -1.875, 4.604804107177637, 2.480363391103637, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 9.944413395534577, -1.875, 4.852209599793797, 2.4740549261615996, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 10.441962242743584, -1.875, 5.098767344386352, 2.4655774459255486, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 10.964113286127912, -1.875, 5.344253523300212, 2.4548617891386026, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 11.510747763819511, -1.875, 5.588436030531784, 2.4418250723157175, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 12.081723246587597, -1.875, 5.83107362482993, 2.42637594298146, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 12.676872706119898, -1.875, 6.071915565816131, 2.408419409862006, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 13.296003569633033, -1.875, 6.31070170444652, 2.387861386303891, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 13.938896805195494, -1.875, 6.547163006802695, 2.36461302356175, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 14.605306080195055, -1.875, 6.781022493188504, 2.3385948638580967, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 15.294957033542897, -1.875, 7.01199657376835, 2.309740805798457, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 16.00754670014427, -1.875, 7.239796758259129, 2.2780018449077932, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 16.742743123614467, -1.875, 7.4641317111447565, 2.243349528856271, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 17.50018518997965, -1.875, 7.684709616158919, 2.2057790501416275, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 18.279482711039293, -1.875, 7.90124080503392, 2.165311888750008, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 19.080216781112345, -1.875, 8.113440596427104, 2.121997913931839, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 19.90194042504485, -1.875, 8.32103228222299, 2.075916857958866, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 20.74417954869518, -1.875, 8.523750190783591, 2.027179085606008, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 21.606434195777563, -1.875, 8.721342750864086, 1.975925600804942, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 22.48818010714237, -1.875, 8.913575476432015, 1.9223272556792992, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 23.388870570564297, -1.875, 9.100233792006502, 1.8665831557448698, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 24.307938541198677, -1.875, 9.281125620681104, 1.8089182867460174, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 25.2447990053735, -1.875, 9.45608366281548, 1.7495804213437616, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 26.198851553632107, -1.875, 9.624967302356541, 1.6888363954106111, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 27.169483123226495, -1.875, 9.787664089531232, 1.6269678717469027, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 28.15607086583733, -1.875, 9.94409076268544, 1.5642667315420766, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 29.157985093351847, -1.875, 10.09419378760488, 1.5010302491944039, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 30.17459225317774, -1.875, 10.237949408913085, 1.437556213082054, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 31.20525788483473, -1.875, 10.375363224226701, 1.3741381531361618, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 32.24934951138691, -1.875, 10.506469306816777, 1.3110608259007606, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 33.3062394225193, -1.875, 10.631328915831036, 1.248596090142584, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 34.37530612477979, -1.875, 10.750005129378861, 1.1867621354782543, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 35.45593578279157, -1.875, 10.862588030856807, 1.1258290147794625, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 36.54763028255326, -1.875, 10.97130196437687, 1.0871393352006287, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 37.65000575840419, -1.875, 11.07620755264175, 1.0490558826487906, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 38.76259832606384, -1.875, 11.17564380055113, 0.9943624790938088, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 39.884848757884605, -1.875, 11.269364835864247, 0.9372103531311637, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 41.01619561979799, -1.875, 11.357572402403427, 0.882075665391806, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 42.15609817456583, -1.875, 11.440478692953258, 0.8290629054983079, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 43.304037295095696, -1.875, 11.518303717644127, 0.7782502469086872, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 44.45951612191979, -1.875, 11.591272818837767, 0.7296910119364064, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 45.62206048112344, -1.875, 11.659614365235255, 0.6834154639748746, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 46.79121908181863, -1.875, 11.72355764866862, 0.6394328343336575, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 47.96656351417185, -1.875, 11.783330998395819, 0.5977334972719817, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 49.14768807008967, -1.875, 11.839160119960555, 0.5582912156473618, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 50.334209409036255, -1.875, 11.891266658971329, 0.52106539010774, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 51.525766091213775, -1.875, 11.939866984578915, 0.4860032560758576, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 52.72201799959254, -1.875, 11.985171182996265, 0.45304198417349895, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 53.92264567114536, -1.875, 12.02738224806036, 0.42211065064094555, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 55.127349556222974, -1.875, 12.066695453491644, 0.3931320543128436, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 56.33584922339989, -1.875, 12.103297890046962, 0.36602436555318363, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 57.54788252540505, -1.875, 12.13736815005604, 0.3407026000907898, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 58.76320473999515, -1.875, 12.169076141746208, 0.3170799169016725, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 59.98158769789076, -1.875, 12.19858301616584, 0.295068744196314, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 61.2028189082138, -1.875, 12.226041190294781, 0.2745817412894169, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 62.4267006902772, -1.875, 12.251594450973403, 0.2555326067862218, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 63.653049319100866, -1.875, 12.275378125499747, 0.23783674526344, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 64.88169419067886, -1.875, 12.297519306060307, 0.22141180560559803, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 66.11247701180753, -1.875, 12.318137116513093, 0.20617810452785434, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 67.34525101820238, -1.875, 12.337343011383906, 0.19205894870813367, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 68.5798802236832, -1.875, 12.355241098232591, 0.17898086848685324, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 69.81623870238333, -1.875, 12.371928475769963, 0.16687377537371262, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 71.0542099052339, -1.875, 12.387495581241453, 0.15567105471490095, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 72.2936860113775, -1.875, 12.402026541630532, 0.14530960389079084, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 73.5345673146675, -1.875, 12.415599524169345, 0.13572982538812894, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 74.77676164499975, -1.875, 12.428287082475759, 0.12687558306414104, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 76.02018382389195, -1.875, 12.440156495368225, 0.11869412892465903, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 77.26475515346274, -1.875, 12.451270096047601, 0.1111360067937639, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 78.51040293775938, -1.875, 12.461685589885107, 0.10415493837506062, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b11001010101, 79.7570600352299, -1.875, 12.47145635952513, 0.09770769640022436, 0.0, 0.0
ego_lane.2, 0b1000000000000001, 0b1000000000000001, 0b0, 81.00466444102659, -1.875, 12.480631756408602, 0.09175396883472686, 0.0, 0.0
ego_lane.2, 0b10000010, 0b10000010, 0b0, 82.25315889775476, -1.865, 12.489257378154733, 0.08625621746130463, 0.10000000000000009, 0.008006710090883919
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 83.50249053323817, -1.845, 12.49737533151366, 0.08117953358928176, 0.20000000000000018, 0.016001994297383578
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 84.75261052385521, -1.815, 12.505024480827206, 0.07649149313545323, 0.30000000000000027, 0.023985756013833
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 86.00347378200237, -1.775, 12.512240682115918, 0.07216201288711588, 0.40000000000000036, 0.03195781054188523
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 87.25503866626089, -1.725, 12.519057003054225, 0.0681632093830764, 0.4999999999999982, 0.03991789466329516
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 88.50726671287396, -1.665, 12.525503929207067, 0.06446926152841925, 0.6000000000000005, 0.047865675409697724
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 89.7601223871836, -1.595, 12.531609556985892, 0.06105627778824285, 0.7000000000000006, 0.05580075809249113
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 91.01357285372508, -1.515, 12.53739977384371, 0.05790216857818109, 0.8000000000000007, 0.06372269365172491
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 92.26758776373084, -1.4249999999999998, 12.542898426271668, 0.05498652427958106, 0.9000000000000008, 0.07163098537878419
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 93.52213905885377, -1.325, 12.548127476186803, 0.052290499151350645, 0.9999999999999987, 0.07952509506373037
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 94.77720078997886, -1.225, 12.553107146315089, 0.04979670128285818, 0.9999999999999987, 0.07949368115186038
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 96.03274895005352, -1.125, 12.557856055177895, 0.047489088628065446, 1.0000000000000009, 0.07946374604412584
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 97.2887613199267, -1.025, 12.562391342285919, 0.045352871080233115, 1.0000000000000009, 0.07943517851252332
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 98.5452173262477, -0.925, 12.566728784133943, 0.04337441848024426, 0.9999999999999987, 0.07940787636643076
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 99.8020979105331, -0.825, 12.57088290157427, 0.04154117440327454, 1.0000000000000009, 0.07938174571268317
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 101.05938540856818, -0.7249999999999999, 12.57486705912727, 0.03984157552999079, 1.0000000000000009, 0.07935670027549645
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 102.31706343936283, -0.6249999999999998, 12.578693556765513, 0.03826497638243609, 1.0000000000000009, 0.0793326607715565
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 103.5751168029353, -0.5249999999999997, 12.582373714684033, 0.03680157918520166, 1.0000000000000009, 0.07930955433592085
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 104.83353138624672, -0.4249999999999996, 12.585917951544225, 0.03544236860191674, 1.0000000000000009, 0.07928731399471102
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 106.09229407665657, -0.3249999999999995, 12.589335856653252, 0.0341790510902662, 1.0000000000000009, 0.07926587818086894
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 107.35139268231497, -0.22499999999999964, 12.592636256514995, 0.03300399861743131, 0.9999999999999987, 0.07924519028953403
ego_lane.2, 0b1000000010000010, 0b1000000010000010, 0b0, 108.61081585894887, -0.12499999999999956, 12.595827276163037, 0.0319101964804247, 1.0000000000000009, 0.07922519826986048
ego_lane.2, 0b10000010, 0b10000010, 0b0, 109.8253985865652, -0.024999999999999467, 11.695827276163037, -9.000000000000004, 1.0000000000000009, 0.08529314140905149
ego_lane.2, 0b10000010, 0b10000010, 0b0, 110.94998131418149, 0.07500000000000084, 10.795827276163037, -9.000000000000004, 19.500000000000007, 1.06516878083651
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 111.9845640417978, 0.17500000000000093, 9.895827276163036, -9.000000000000004, 1.0000000000000009, 0.1007108142176992
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 112.9291467694141, 0.275000000000001, 8.995827276163036, -9.000000000000004, 1.0000000000000009, 0.11070813136585798
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 113.79337379061467, 0.3750000000000011, 8.288713147848341, -7.071141283146947, 1.0000000000000009, 0.12006569664427805
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 114.60367674493699, 0.4750000000000012, 7.917345938598146, -3.7136720925019517, 1.0000000000000009, 0.12563966348171618
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 115.38479190259083, 0.5750000000000013, 7.704957214478665, -2.123887241194806, 1.0000000000000009, 0.12906511932087997
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 116.14927679794323, 0.6750000000000014, 7.584740692569305, -1.2021652190936027, 1.0000000000000009, 0.1310875983022796
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 116.9047003903501, 0.7750000000000015, 7.523731155568131, -0.6100953700117362, 1.0000000000000009, 0.13213829901383686
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 117.65604642365903, 0.8750000000000013, 7.503189510610566, -0.20541644957565275, 0.9999999999999987, 0.13249584358996008
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 118.40677899702695, 0.9750000000000014, 7.5114619567476035, 0.0827244613703737, 1.0000000000000009, 0.1323516236239978
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 119.15939340310217, 1.0750000000000015, 7.5408261647568, 0.293642080091967, 1.0000000000000009, 0.13184220540261612
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 119.91573044452757, 1.1750000000000014, 7.5859146637510015, 0.4508849899420131, 0.9999999999999987, 0.13106754317034663
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 120.67716888595884, 1.2750000000000012, 7.642854164874214, 0.5693950112321211, 0.9999999999999987, 0.1301021078331832
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 121.44474977265372, 1.3750000000000013, 7.708763569023417, 0.6590940414920343, 1.0000000000000009, 0.12900209571239646
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 122.21926023157053, 1.4650000000000014, 7.781445609312591, 0.7268204028917413, 0.9000000000000008, 0.1151481097879309
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 123.0012919793878, 1.5450000000000013, 7.859189347033102, 0.7774373772051035, 0.7999999999999985, 0.10144226562925843
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 123.79128340745996, 1.6150000000000013, 7.940639214409739, 0.8144986737663729, 0.7000000000000006, 0.0879268181633039
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 124.58955064835557, 1.6750000000000014, 8.024705603502655, 0.8406638909291608, 0.6000000000000005, 0.0746302333578801
ego_lane.2, 0b1000000000000000000000000000000, 0b1000000000000000000000000000000, 0b0, 125.39631104159055, 1.7250000000000014, 8.110502261197002, 0.8579665769434719, 0.5000000000000004, 0.061570541779641205
