egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action
lane1.0, 294.2203940506834, 1.6, 28.066064874890106, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 297.0286314075194, 1.6, 28.098682261829406, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 299.840102620174, 1.6, 28.130741991261957, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 302.65475248150426, 1.6, 28.16225523534347, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 305.47252689234045, 1.6, 28.19323298138058, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 308.29337284289187, 1.6, 28.223686029647585, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 311.11723839396603, 1.6, 28.25362499183518, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 313.94407265806086, 1.6, 28.283060290061176, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 316.77382578038294, 1.6, 28.312002156380725, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 319.606448919839, 1.6, 28.340460632740285, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 322.4418942300423, 1.6, 28.36844557132537, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 325.2801148403714, 1.6, 28.395966635257402, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 328.12106483711426, 1.6, 28.423033299599524, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 330.96469924472603, 1.6, 28.449654852635387, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 333.81097400722723, 1.6, 28.47584039738849, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 336.6598459697643, 1.6, 28.50159885335296, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 339.51127286035245, 1.6, 28.526938958409513, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 342.36521327181805, 1.6, 28.551869270902973, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 345.2216266439562, 1.6, 28.57639817185998, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 348.0804732459156, 1.6, 28.60053386732771, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 350.9417141588228, 1.6, 28.624284390816147, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 353.805311258655, 1.6, 28.64765760582838, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 356.6712272064905, 1.6, 28.670661350881293, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 359.5394254243112, 1.6, 28.693303005533036, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 362.4098700715716, 1.6, 28.715589939675404, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 365.29442906553913, 1.6, 28.975589939675405, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 368.20498805950666, 1.6, 29.235589939675407, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 371.1415470534742, 1.6, 29.49558993967541, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 374.08588475170353, 1.6, 29.391164024911216, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 377.00250115419465, 1.6, 28.941164024911217, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 379.87411755668575, 1.6, 28.49116402491122, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 382.7007339591769, 1.6, 28.04116402491122, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 385.482350361668, 1.6, 27.591164024911222, 0.0, 0b1000000000000000000000000000000, 0.0, 0
lane1.0, 388.2189667641591, 1.6, 27.141164024911223, 0.0, 0b1000000000000000000000000000000, 0.0, 0
egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action
egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action
egoid, lanePos, latPos, speed, latSpeed, lcState, latAcce, action
