egoid, lanePos, latPos, speed, latSpeed
lane1.0, 206.86705664170685, 4.040000000000001, 20.510728337394276, -0.3000000000000025
lane1.0, 208.91791549726815, 4.000000000000001, 20.50644877383186, -0.40000000000000036
lane1.0, 210.96907609221026, 3.950000000000001, 20.51676312501021, -0.4999999999999982
lane1.0, 213.02182992460206, 3.890000000000001, 20.538313522825664, -0.6000000000000005
lane1.0, 215.07717683908209, 3.820000000000001, 20.56862476677463, -0.6999999999999984
lane1.0, 217.13589950042825, 3.740000000000001, 20.605828460148437, -0.8000000000000007
lane1.0, 219.19861521545928, 3.650000000000001, 20.648485840472382, -0.900000000000003
lane1.0, 221.26581301145384, 3.5500000000000007, 20.695470079418786, -1.0000000000000009
lane1.0, 223.3378808053765, 3.4500000000000006, 20.74588579903431, -1.0000000000000009
lane1.0, 225.4151257274902, 3.3500000000000005, 20.799012643239607, -1.0000000000000009
lane1.0, 227.49778960160202, 3.2500000000000004, 20.854264838997093, -1.0000000000000009
lane1.0, 229.5860609260277, 3.15, 20.91116164951652, -1.0000000000000053
lane1.0, 231.68008427897894, 3.05, 20.969305409508436, -1.0000000000000009
lane1.0, 233.77996779651917, 2.9499999999999997, 21.028364941296367, -1.0000000000000009
lane1.0, 235.8857891864068, 2.8499999999999996, 21.088062856456414, -1.0000000000000009
lane1.0, 237.99760061460694, 2.7499999999999996, 21.14816570754603, -1.0000000000000009
lane1.0, 240.11543271300596, 2.6499999999999995, 21.208476260434455, -1.0000000000000009
lane1.0, 242.23929789428567, 2.5499999999999994, 21.268827365159606, -1.0000000000000009
lane1.0, 244.36919311485755, 2.4499999999999993, 21.329077046277796, -1.0000000000000009
lane1.0, 246.50490623427538, 2.3499999999999996, 21.385185342079055, -0.9999999999999964
lane1.0, 248.64598272112178, 2.2499999999999996, 21.43634439484921, -1.0000000000000009
lane1.0, 250.791926296626, 2.1499999999999995, 21.48252711523544, -1.0000000000000009
lane1.0, 252.94223794238226, 2.05, 21.523705799889807, -0.9999999999999964
lane1.0, 255.09641582496013, 1.9599999999999995, 21.55985185166731, -0.900000000000003
lane1.0, 257.2539551923916, 1.8799999999999994, 21.590935496961443, -0.8000000000000007
lane1.0, 259.4143482423128, 1.8099999999999996, 21.61692550146403, -0.6999999999999984
lane1.0, 261.57708396166913, 1.7499999999999996, 21.637788885662122, -0.6000000000000005
lane1.0, 263.74164793802305, 1.6999999999999995, 21.653490641416614, -0.5000000000000004
lane1.0, 265.9075221426442, 1.6599999999999995, 21.663993451006885, -0.40000000000000036
lane1.0, 268.0741846856983, 1.6299999999999994, 21.669257410075197, -0.30000000000000027
lane1.0, 270.2411095440004, 1.6099999999999994, 21.669239755965975, -0.20000000000000018
lane1.0, 272.4077662619502, 1.5999999999999994, 21.66389460303027, -0.10000000000000009
lane1.0, 274.57810176255674, 1.5999999999999994, 21.74281540910028, 0.0
lane1.0, 276.7562098404666, 1.5999999999999994, 21.819346149097523, 0.0
lane1.0, 278.9418557807327, 1.5999999999999994, 21.893572656223704, 0.0
lane1.0, 281.1348133003107, 1.5999999999999994, 21.96557773533774, 0.0
lane1.0, 283.3348642496842, 1.5999999999999994, 22.035441252131296, 0.0
lane1.0, 285.54179832331135, 1.5999999999999994, 22.103240220411536, 0.0
lane1.0, 287.75541277871395, 1.5999999999999994, 22.1690488876399, 0.0
lane1.0, 289.9755121640378, 1.5999999999999994, 22.232938818837596, 0.0
lane1.0, 292.20190805392645, 1.5999999999999994, 22.29497897893554, 0.0
lane1.0, 294.4344187935542, 1.5999999999999994, 22.355235813619128, 0.0
lane1.0, 296.6728692506699, 1.5999999999999994, 22.413773328695953, 0.0
lane1.0, 298.9170905755046, 1.5999999999999994, 22.470653167996993, 0.0
lane1.0, 301.16691996839484, 1.5999999999999994, 22.525934689808444, 0.0
lane1.0, 303.42220045497635, 1.5999999999999994, 22.57967504182167, 0.0
lane1.0, 305.6827806687965, 1.5999999999999994, 22.631929234582095, 0.0
lane1.0, 307.9485146411963, 1.5999999999999994, 22.68275021341388, 0.0
lane1.0, 310.2192615983068, 1.5999999999999994, 22.732188928795345, 0.0
lane1.0, 312.49488576500454, 1.5999999999999994, 22.780294405160035, 0.0
lane1.0, 314.7752561756675, 1.5999999999999994, 22.82711380809945, 0.0
lane1.0, 317.0602464915698, 1.5999999999999994, 22.872692509945885, 0.0
lane1.0, 319.34973482475294, 1.5999999999999994, 22.91707415371677, 0.0
lane1.0, 321.6436035682091, 1.5999999999999994, 22.960300715405605, 0.0
lane1.0, 323.9417392322098, 1.5999999999999994, 23.002412564608544, 0.0
lane1.0, 326.2440322866142, 1.5999999999999994, 23.043448523479753, 0.0
lane1.0, 328.55037700898885, 1.5999999999999994, 23.083445924013127, 0.0
lane1.0, 330.8606713383721, 1.5999999999999994, 23.1224406636519, 0.0
lane1.0, 333.17481673451624, 1.5999999999999994, 23.160467259232036, 0.0
lane1.0, 335.4930845331187, 1.5999999999999994, 23.20488871281648, 0.0
lane1.0, 337.81607701261646, 1.5999999999999994, 23.25496087713869, 0.0
lane1.0, 340.14432523807415, 1.5999999999999994, 23.310003632015196, 0.0
lane1.0, 342.47829509319297, 1.5999999999999994, 23.369393470361423, 0.0
lane1.0, 344.81839262775213, 1.5999999999999994, 23.432557220822375, 0.0
lane1.0, 347.1649688241541, 1.5999999999999994, 23.49896670721683, 0.0
lane1.0, 349.5183238687798, 1.5999999999999994, 23.56813418529832, 0.0
lane1.0, 351.8784819404907, 1.5999999999999994, 23.63502724891984, 0.0
lane1.0, 354.24520659088137, 1.5999999999999994, 23.699465758893027, 0.0
lane1.0, 356.6182569684618, 1.5999999999999994, 23.761541792716518, 0.0
lane1.0, 358.9974013165655, 1.5999999999999994, 23.821345169357436, 0.0
lane1.0, 361.3824167299562, 1.5999999999999994, 23.87896309845649, 0.0
lane1.0, 363.7730889045125, 1.5999999999999994, 23.93448039266988, 0.0
lane1.0, 366.1795369437795, 1.5999999999999994, 24.19448039266988, 0.0
lane1.0, 368.6119849830465, 1.5999999999999994, 24.454480392669883, 0.0
lane1.0, 371.0704330223135, 1.5999999999999994, 24.714480392669884, 0.0
lane1.0, 373.5548810615805, 1.5999999999999994, 24.974480392669886, 0.0
lane1.0, 376.06532910084746, 1.5999999999999994, 25.234480392669887, 0.0
lane1.0, 378.6010548108963, 1.5999999999999994, 25.48003380830639, 0.0
lane1.0, 381.12655819172693, 1.5999999999999994, 25.030033808306392, 0.0
egoid, lanePos, latPos, speed, latSpeed
egoid, lanePos, latPos, speed, latSpeed
egoid, lanePos, latPos, speed, latSpeed
egoid, lanePos, latPos, speed, latSpeed
egoid, lanePos, latPos, speed, latSpeed
egoid, lanePos, latPos, speed, latSpeed
